order-id,customer-name,customer-email,order-date,product-category,price,quantity,total-value,status,city
f617fb35-1746-4b8c-9c77-dd5204b38ce8,Jacob Castillo,russell89@example.com,2025-06-08,Clothing,232.01,1,232.01,Returned,East Jenniferfurt
ad0eefd0-fb30-4ec0-ac3a-ea5f2cde15cf,Mark Alvarado,turnerpatricia@example.com,2025-12-26,Clothing,192.03,3,576.09,Returned,North Leslietown
caa09b59-77f3-498b-a55d-594359701396,Matthew Murray,monica82@example.com,2025-07-21,Clothing,273.54,1,273.54,On-way,Rachelstad
ca8da484-1afe-412a-8bf5-c403c01e5366,Tara Welch,hardinjeffrey@example.org,2025-07-08,Electronics,1949.11,4,7796.44,Returned,Padillaport
b763cecd-0fe6-4137-8fd8-708c67a6d504,Brooke Saunders,amycurry@example.org,2025-08-26,Clothing,119.73,3,359.19,Cancelled,Marshview
f0c06fc8-856d-49d2-8c2c-bdaab7a4a6f2,Renee Thomas,ramirezlarry@example.net,2025-05-20,Electronics,195.06,3,585.1800000000001,On-way,Port Patricia
c9911463-a46b-4fb4-a8cd-24e731b1522a,Michael Fuller,jessicaparsons@example.org,2025-06-02,Clothing,238.18,5,1190.9,On-way,East Shawn
0306c4dd-f6fe-4648-b29d-19d30c671132,Shannon Davila,jpratt@example.net,2025-04-22,Grocery,37.7,5,188.5,Delivered,Port Steven
d4dabe8f-aec4-4224-a45e-af9ac0ee9f9c,Anna Crawford,uleblanc@example.org,2025-10-13,Grocery,74.92,5,374.6,Delivered,Smallfort
24bd9806-3926-4966-964f-da9f4108e8c3,Pamela Smith,nixonlarry@example.com,2025-11-11,Grocery,58.31,2,116.62,Delivered,East Andrew
32cebd1b-5406-4c07-818a-e967b9fa765e,Tammy Martin,james75@example.com,2025-05-28,Electronics,1585.05,2,3170.1,Returned,New Michelle
5d983609-b70c-43bf-9e21-a53a5a11af24,Veronica Cruz,amitchell@example.net,2025-03-13,Clothing,122.45,5,612.25,Delivered,South Courtney
e08db3d1-e491-4f9d-b220-4a1260ce3119,Daryl Carroll,denisearmstrong@example.org,2025-04-12,Grocery,61.52,1,61.52,Returned,North Paulburgh
b0e4e8fd-516c-4244-b397-c9881078beea,Carla Davis,inelson@example.org,2026-02-01,Clothing,78.64,5,393.2,Cancelled,East Alejandrobury
9bb11af8-51e1-4d8f-8585-cfae5ee9dc87,Angelica Brennan,bthompson@example.net,2025-08-26,Electronics,314.99,3,944.97,Returned,Briannastad
864521c0-d66d-49c0-84ef-b2b9be3f073b,Keith Lindsey,robertrojas@example.com,2025-09-11,Decorative,727.29,3,2181.87,Delivered,Burnsport
596c2bf0-d062-4251-b6d1-50a31b5e10af,Luis Peterson,john50@example.org,2026-02-04,Decorative,359.39,5,1796.9499999999998,On-way,New Brenda
068249ab-5bc1-4a3a-a262-6ff7836670fe,Mr. Jesse Johnson,julia82@example.org,2025-07-14,Clothing,159.41,4,637.64,Returned,Mclaughlinmouth
3cf9edfd-b128-4e3d-b707-a85d4ed92285,Gregory Jenkins,sbenjamin@example.org,2025-04-14,Grocery,77.04,2,154.08,On-way,Weaverland
496d436a-7158-4461-9681-31a5cbf02513,Emma Barnes,brewermax@example.org,2025-10-08,Clothing,236.23,4,944.92,Delivered,Leehaven
2570e03b-f2b1-4d88-a273-e3f552e5a993,Anne Brown,qwoodard@example.org,2025-11-20,Clothing,236.84,5,1184.2,Cancelled,Ashleychester
71ff0f28-c7fa-46c9-a7a9-7805b506e805,Amber Adams,ijackson@example.org,2025-10-19,Grocery,55.46,3,166.38,On-way,West Margaret
d21ee3d3-6176-4706-8ce0-0ec2e2ba0162,Jamie Haynes,isabel14@example.com,2025-06-25,Decorative,164.17,2,328.34,Cancelled,Andrealand
6847eec6-8b96-431b-9c0b-59601b7bfb66,Vincent Wood,mwilson@example.org,2025-12-12,Clothing,31.89,3,95.67,Returned,Burgessmouth
17c9d968-50d4-482d-bc36-2d67a982b981,Tammy Marshall,duffyrichard@example.net,2025-12-24,Grocery,40.28,1,40.28,On-way,Amyfurt
0fce3250-6543-414b-8e3a-b0f6d606105e,Peter Pruitt,heatherdavis@example.com,2025-03-09,Decorative,760.63,4,3042.52,On-way,South Edwardport
7c3d4c7e-0dc0-472d-a594-5d4eb67011b9,Kyle Johns,edward61@example.net,2025-12-04,Decorative,259.14,3,777.42,Cancelled,Haynesshire
16e7d849-3a42-4916-9c37-8e0e35fd55e1,Brenda Cole,kelsey79@example.org,2025-08-21,Decorative,242.74,1,242.74,Cancelled,New Jared
a6f1173d-3e3f-40c5-8e3d-bde3886065c7,Taylor Byrd,juananderson@example.com,2025-04-29,Grocery,32.23,5,161.14999999999998,Delivered,East Richard
2b25bd11-2fd9-406f-9cfa-1b8dbabc427d,Amy Pruitt,beckybrowning@example.org,2025-12-08,Clothing,279.39,4,1117.56,Returned,New Cristina
55d1fa79-9753-49d5-a009-7643de33e7ea,Pamela Jones,ybecker@example.net,2025-09-30,Clothing,285.54,2,571.08,Cancelled,Jacobbury
11b1cf4d-dbe1-4107-9f61-812261d2ee98,Jared Flores III,moorezachary@example.org,2025-08-15,Clothing,30.15,3,90.44999999999999,Delivered,Port Tonybury
de2dbe9c-34de-4e68-a22e-bc9c2fe95892,Linda Jackson,sbush@example.org,2025-11-13,Clothing,87.02,1,87.02,Returned,Catherinestad
7bb90fa2-034e-443f-802f-6e3ad9beb1da,Sara Rodriguez MD,davisstephanie@example.com,2025-05-23,Grocery,37.65,4,150.6,Cancelled,East Kayla
bf733b89-0422-4e9d-b566-c80a055e10de,Mike Black,marymartinez@example.com,2025-07-30,Grocery,79.91,3,239.73,Cancelled,Lake Michael
19622745-f563-4f77-9fb6-4fcd576c3b2e,Kyle Phelps,oproctor@example.org,2025-09-16,Decorative,342.37,4,1369.48,Returned,North Erikafurt
80202a4a-397f-4db1-ad4d-7e91da5e6cee,Andrew Dennis,schneiderstephanie@example.net,2025-12-26,Electronics,1066.84,3,3200.5199999999995,Cancelled,Robertborough
0f9aeaff-2eb9-4e99-a44a-660ed6489bab,Kiara Daniel,mike13@example.org,2025-06-26,Decorative,920.85,1,920.85,Cancelled,Stephanieton
97c4bee2-6c9c-4d2c-85a8-3420a1b4bb27,Jodi Atkinson,denise05@example.net,2025-06-10,Grocery,39.34,2,78.68,Cancelled,Tylerborough
96bd5dbb-8e79-4fab-8be2-9d3efbe375f2,Matthew Sanchez,joshua67@example.org,2025-12-12,Electronics,1017.77,1,1017.77,On-way,Kellybury
d2fe6b7e-9cdc-4235-8fc1-e9f069161919,Linda Quinn,longrichard@example.net,2025-04-03,Grocery,18.98,1,18.98,Cancelled,Kevinton
aa181569-87f8-4879-8bf4-1763d56372fa,Nicholas Watson,garciabridget@example.com,2025-07-18,Clothing,195.93,2,391.86,Returned,Port Michelle
c774cff2-85ba-4cc0-9b9d-6320799ddb2f,Lisa Clark,wrightashley@example.net,2025-03-21,Decorative,640.94,3,1922.8200000000002,Returned,Lake Phillipfort
f5890c28-73c0-429d-b04d-22e4e3d0dbca,Hailey Jones,reyescesar@example.net,2025-09-17,Grocery,43.42,1,43.42,Delivered,Heatherport
82a2106f-af23-4a74-ab69-4e3e7b4ffc70,Ann Sandoval,kimcatherine@example.net,2025-11-11,Decorative,138.25,2,276.5,Cancelled,Port Nicole
a5afb366-6985-41d2-ac60-12ab42c78f44,Leah Griffin,melinda71@example.org,2025-07-21,Clothing,218.38,5,1091.9,Delivered,Daisyview
43ade31b-2832-4553-8cdc-8f6664b6536a,Jamie White,fletcherdenise@example.org,2025-11-04,Grocery,25.47,5,127.35,Returned,Keithbury
e6551eee-db74-45f8-b663-a8bb0177c05a,Randy Leonard,joshuasexton@example.net,2025-09-17,Grocery,55.76,5,278.8,On-way,Michaelfurt
0674716f-5b49-4b9e-9a94-ab5f0513d344,Olivia Jackson,dereksmith@example.org,2025-08-05,Grocery,79.64,3,238.92000000000002,Delivered,North Melaniechester
8fec4040-d999-495f-b707-79a46195c51f,Charles Brock,millsivan@example.com,2025-12-08,Grocery,11.71,2,23.42,Delivered,New Rebeccaland
f38559b3-433f-46dc-af43-b1eb74684965,Marilyn Moore,stephenlang@example.com,2025-10-31,Grocery,50.19,2,100.38,Returned,New Stephanie
fdc5cf9c-1c6e-4954-844d-ab6ae229b78e,James Evans,dixonmichael@example.org,2025-07-04,Grocery,75.95,5,379.75,On-way,North Melissa
b80120ac-5971-46fa-9ec9-38e9e2abd8d2,Donna Richards,umartinez@example.com,2025-09-18,Electronics,1731.51,2,3463.02,Delivered,South Johnchester
a1fe65aa-64ec-4e0b-be44-96ad870e06ce,Roger Jackson,awood@example.com,2025-10-06,Clothing,296.02,3,888.06,On-way,Hallstad
577f7bec-9d46-4a95-9d3a-9e39a08d1211,Keith Brooks,hfuentes@example.net,2025-06-01,Electronics,1734.88,3,5204.64,On-way,Robertchester
0a2dc252-cc8f-4078-bca2-f9b9eade5e4d,Whitney Smith,pnelson@example.org,2025-10-26,Clothing,41.51,1,41.51,On-way,Port Christine
96e9d800-6537-47c3-b1a9-3477deafa922,Christine Kidd,michellegonzales@example.com,2025-06-04,Clothing,45.8,1,45.8,Delivered,Christopherburgh
bb36c489-d8c4-4645-bb6c-97f20a36d5b2,Alyssa Porter,amber76@example.net,2025-06-25,Electronics,588.84,1,588.84,Delivered,Lake Aaronville
46cb1011-f37b-4ba4-8dfe-c18e40e8682c,Rachel Lucas,blankenshiperic@example.com,2025-12-12,Grocery,14.76,4,59.04,Delivered,Onealville
c9e13c86-7897-4df0-b3d5-cd3b3198b682,Maria Leach,flopez@example.net,2026-01-03,Clothing,78.97,5,394.85,On-way,Edwardsmouth
8ea1b8f8-59ea-4e0a-8a7b-7d9b179009f6,Barry Blevins,mark55@example.com,2025-07-30,Clothing,226.53,5,1132.65,Returned,North John
9e01cd1c-33c6-41de-9c5b-993ced065497,Gerald Garrison,hamptonmonica@example.org,2025-11-28,Grocery,11.85,4,47.4,Delivered,North Carly
821df818-e13b-4e02-b6a3-80828caeccfa,Kevin Mcknight,robert59@example.org,2025-07-09,Clothing,273.56,3,820.6800000000001,Cancelled,Stephanieville
e58b40c7-d1de-46a7-a1c4-d8e456be1542,Matthew Gonzalez,fthompson@example.com,2025-09-20,Decorative,958.01,3,2874.0299999999997,Cancelled,Tinafurt
b49fbf54-434f-403a-ae22-b14d7355d598,Angel Yang,danielleblackwell@example.com,2025-10-10,Clothing,297.88,3,893.64,Returned,Scottshire
427239c1-d384-42ec-9c7c-8e932161e64c,Vanessa Anderson,pettycourtney@example.com,2025-03-18,Clothing,177.11,3,531.33,Delivered,Tiffanyberg
327c5d0c-6e84-4cf2-b623-eec156c745aa,Jeff Ross,ovincent@example.net,2025-12-28,Electronics,1629.02,2,3258.04,Delivered,East Tamara
2fc44d54-e65b-4781-974e-dad9f6ca83d4,Jacob Day,francesmelton@example.org,2025-03-06,Electronics,1963.09,3,5889.2699999999995,Returned,North Taylorchester
41ca37c5-dfa0-4f91-a907-2ebcb095d27a,Lori Williams,smurray@example.com,2025-12-22,Decorative,810.81,1,810.81,Cancelled,Timothyberg
6454460a-3751-4163-9936-42cf854c4579,Jason Shepherd,wjennings@example.org,2025-12-01,Clothing,33.94,4,135.76,Cancelled,Brownshire
fb633148-239e-4dbe-b9b9-87ca895ec833,Amanda Rollins,luis99@example.org,2025-12-12,Electronics,1553.36,3,4660.08,Returned,Tranmouth
fbcbdf7d-ccd1-4042-9675-dbd048770a81,Deborah Jacobs,rhondalloyd@example.org,2025-02-16,Electronics,983.7,3,2951.1000000000004,On-way,Lake William
94a704f6-dc5f-4eb1-ad90-459b36ced41a,Dr. Dustin Mccoy,bvazquez@example.com,2025-06-10,Decorative,138.92,4,555.68,Delivered,North Jason
25c1c3d6-56e9-45f4-8b18-95a91ea1d2be,Daniel Miller,jellis@example.com,2025-06-23,Electronics,1604.07,2,3208.14,Cancelled,Perezmouth
0dcd4390-57d6-4632-a2c6-7b3337258a29,John Porter,moorejohn@example.net,2025-11-03,Grocery,25.38,4,101.52,Cancelled,West Amyhaven
8da5cbed-0aef-4310-bbf1-38987b102d40,Carl Mckee,lisabeltran@example.org,2026-01-08,Clothing,216.05,5,1080.25,On-way,Lake Cassandrachester
0d899f4c-dc8f-420b-85c4-6d7f579c0603,Sarah Boyer,gbrown@example.org,2025-08-14,Decorative,159.28,5,796.4,Delivered,Anitashire
7c8402f5-9e37-41e2-b624-689fac7574cf,Tina Gilmore,andrewsaaron@example.net,2026-01-22,Grocery,46.44,2,92.88,On-way,Moorebury
b2618cbb-9963-4c4d-bc44-67265c6a7893,Juan Lara,powelldawn@example.org,2025-04-15,Decorative,195.55,5,977.75,Cancelled,Cookton
a8d63cb0-357c-49da-9dbc-8a9628d49865,Brittany Suarez,woodsmark@example.com,2025-12-20,Decorative,518.0,4,2072.0,Delivered,West Nancy
ca01b484-27fb-4a1a-92f0-5e69f00ec122,Kristina Melton,jessefowler@example.org,2026-01-18,Grocery,53.05,5,265.25,Delivered,Nicholefort
f47a4b3b-e606-4e5d-9fbc-41c3e5db1440,Zachary Carter,lauralawrence@example.org,2025-11-20,Grocery,28.41,4,113.64,Returned,Woodmouth
dce5bcaf-40ed-4be9-8ed4-77118795cb80,Travis Best,barrywright@example.org,2025-08-14,Grocery,47.0,1,47.0,On-way,Saraville
af7c9d6d-84a8-4fb7-a68a-b01ea80a9159,Stacey Morris,curtislynch@example.org,2025-05-14,Grocery,25.79,5,128.95,On-way,East Lindamouth
048a23df-de83-4fda-8901-248ef9d895b9,Michelle Oneal,yflores@example.net,2025-02-16,Clothing,218.59,5,1092.95,On-way,Osborneview
52f8a23e-32af-4861-8b17-349f22b66612,Bethany Bryant,kendrabryant@example.com,2025-04-15,Clothing,210.68,5,1053.4,Cancelled,Lake Rachelstad
750cfaae-44c6-4785-9fcb-3b94c4e29e46,Todd Martinez,curtis26@example.com,2025-09-07,Grocery,34.42,1,34.42,Delivered,East Anne
b41d3571-5063-49b0-a8cb-984debf5edd1,Lindsey Griffin,lynnle@example.net,2025-11-05,Clothing,249.72,3,749.16,Cancelled,South Melissa
daf6a38d-9550-44b8-bedd-acfc23155776,Erica Hill,carolbates@example.net,2025-07-14,Decorative,185.47,1,185.47,On-way,South Scottburgh
40889163-533b-496e-a6b4-5d04ead18f40,Tammy Moore,shannon65@example.com,2025-02-25,Decorative,337.08,2,674.16,On-way,East Alejandrobury
b2686e39-3cca-4ca0-b766-f88c00986283,Lisa Alvarez,melissa95@example.org,2025-05-20,Clothing,147.57,5,737.8499999999999,Delivered,East Danland
15c8d44c-ca25-4913-80be-1da734e18445,Tina Walsh,danny99@example.org,2025-09-19,Grocery,13.99,5,69.95,Returned,Davidburgh
e7bab26f-c7fa-408e-99a4-4d853020c436,Jeffrey Miller,lvargas@example.net,2025-11-29,Decorative,100.4,4,401.6,On-way,Stoutfort
0ca9973a-a179-4e27-8770-123d726d339d,John Thomas,mrivera@example.net,2025-04-25,Grocery,21.68,5,108.4,Delivered,New Amyside
aaf0aec3-b394-4570-be79-22801e645c97,Curtis Harris,danieldillon@example.org,2025-09-11,Clothing,228.5,3,685.5,Cancelled,Seanberg
fac9cd2d-f4a8-49c8-96fa-c1e1a8be7a25,Susan Phillips,matthewgarcia@example.org,2025-04-10,Electronics,1322.77,2,2645.54,Returned,Lake Lisaview
efd7a03a-8731-4ae0-b3d4-41050374d405,Joel Herrera,bowmankrystal@example.org,2025-03-21,Clothing,61.67,5,308.35,On-way,South Gabrielhaven
e0965f14-f88a-4f2f-aeba-362759b75ff8,Timothy Martinez,lynnarellano@example.net,2025-04-05,Decorative,796.25,2,1592.5,Cancelled,Fraziermouth
a253d376-133e-47e9-8100-1a99927c96e3,Brian Olson,catherinemitchell@example.net,2025-02-17,Clothing,41.49,1,41.49,Returned,North Brian
166fbb63-55e5-496d-9e85-2bbd435081af,Steve Guerrero,qthomas@example.com,2026-01-05,Grocery,63.56,5,317.8,Delivered,North Christina
a3e486d1-0fe0-456d-8a32-4bf2d3022ae8,David Davidson,nicole29@example.com,2025-08-16,Clothing,227.11,4,908.44,Delivered,Christopherberg
30c41ee1-7d3d-4238-a321-40cd55339cd2,Javier Moon,daviddaniel@example.com,2025-04-05,Clothing,275.54,1,275.54,Delivered,Lake Madison
82eb1156-366b-48d3-9803-a18fce8904d4,Stephen Martin,josephchaney@example.net,2025-11-24,Clothing,279.56,3,838.6800000000001,Delivered,Carlosbury
ab1ba68b-f546-4420-b84b-abd6a536dea5,Olivia Park,vspencer@example.org,2025-08-18,Grocery,36.0,3,108.0,Delivered,West Larrychester
96b875f7-ce56-4d7a-bc73-dd3b4908de59,Marcus Taylor,paulabrown@example.net,2025-02-23,Clothing,150.47,5,752.35,Returned,Lake Anthony
78f18727-4459-4e1b-beec-e7ce11bab6aa,Bradley Le,jerryjenkins@example.net,2026-01-31,Electronics,1458.15,3,4374.450000000001,On-way,Port Christophermouth
0bd1e77b-2629-48ec-b3a3-10b875b420b0,Chad Herrera,denisehamilton@example.net,2025-02-11,Decorative,205.15,3,615.45,Delivered,Muellerfort
21297e81-1afb-4ec4-af5b-e476cdf23181,Brian Mejia,mcrane@example.com,2025-11-28,Decorative,134.72,3,404.15999999999997,Delivered,Farmerhaven
6b17e804-ca70-450e-a210-bcd6c232f760,Anita Mcpherson,garciachristopher@example.net,2025-03-31,Electronics,1503.0,3,4509.0,Returned,West Jamesmouth
2ff366ba-9d02-40a6-b18a-93e29c2beeef,Michael Woodward,gregorymichelle@example.net,2025-06-15,Grocery,26.02,1,26.02,On-way,Port William
7e4f8abb-5a71-42d1-95b0-1dddd018f0f7,Jason Kelly,catherine41@example.org,2025-07-30,Grocery,78.33,2,156.66,Returned,Nicholasshire
ea52d64e-094d-404a-8f77-a0370a6b6465,Mary Hart,stacyryan@example.org,2025-10-05,Decorative,578.06,1,578.06,Cancelled,Harmonville
15591b43-d85e-44e9-8a4a-44c5f589dfba,Corey Ryan,mathew21@example.org,2026-01-09,Clothing,61.88,1,61.88,Delivered,South Michellemouth
e21c7051-de13-476e-8823-b65dc697ccf7,Debra West,pbishop@example.org,2025-08-16,Clothing,240.54,4,962.16,On-way,Danielville
cc56669a-ecd7-421b-bcf9-9a8541046fb6,Garrett Davis,pamelamitchell@example.com,2025-03-05,Electronics,1561.69,3,4685.07,Returned,Port Christopher
e88e3b4c-a657-4fef-90ad-9d6bc7c1be67,Christopher Rogers,usanford@example.org,2025-11-30,Decorative,708.93,3,2126.79,On-way,Joyceburgh
e8685698-6792-4839-8960-b58de1c98c9c,Alan Mitchell,dianehatfield@example.com,2025-12-16,Electronics,870.84,1,870.84,Cancelled,Rubenchester
1950f185-2e67-4686-ae3c-c89bc9289fb9,Jennifer White,rosebailey@example.org,2025-12-08,Electronics,1602.48,3,4807.4400000000005,Returned,Port Williamburgh
a8a317d9-eddd-4edc-8172-92479e6cac37,Crystal Whitaker,gonzaleslaura@example.com,2025-11-22,Electronics,1583.33,3,4749.99,Cancelled,West Tracy
34f4cd99-1762-43b2-9628-3da5c0072ff1,Robert Smith,wsmith@example.net,2025-11-10,Decorative,938.56,5,4692.799999999999,On-way,Port Darrellview
4a33044d-c37c-4abe-a30f-91d167aad4db,Sean Bell,ucollins@example.net,2025-04-01,Decorative,917.72,1,917.72,On-way,Boydmouth
5f1b3494-f6c8-4e5a-a957-a266c7926c62,Tristan Grant,devinmclaughlin@example.net,2025-05-26,Decorative,258.47,3,775.4100000000001,On-way,South Michaelton
e822c984-e1db-40bd-b30e-20e924cd5d2f,Barbara Harris,haleyemma@example.com,2025-12-03,Clothing,130.43,5,652.1500000000001,Cancelled,Jenniferland
fb8ce88b-7449-49d3-a1a0-04c38157f482,Bobby Reeves,ajones@example.net,2025-09-08,Decorative,566.77,3,1700.31,On-way,Maryton
b223a448-1d1c-4494-8661-4ea774f05862,Joshua Meyer,qsmith@example.net,2025-05-10,Decorative,977.06,2,1954.12,Delivered,Sonyaberg
108c2ffe-ccdd-4e74-854a-5662f7b93974,Kelly Miller,john90@example.net,2025-11-21,Decorative,389.32,4,1557.28,Delivered,West Anthonyton
0bb9ea60-fed4-489e-aedc-c70a48048002,Micheal Garcia,williambrown@example.com,2025-11-05,Decorative,510.51,3,1531.53,Cancelled,North Johnport
8529b71e-46b3-47fe-8606-6b4a03a2e28f,Jeremy Baker,mgomez@example.net,2026-01-10,Electronics,1373.38,5,6866.900000000001,Cancelled,West Melanie
a2c4728f-0f39-466f-857a-cecaf9324cbf,Alexis Freeman,shelleylee@example.org,2025-11-06,Decorative,60.35,3,181.05,Returned,Williamsfort
954e2c27-5f7d-41d7-b08b-e701f494224e,Michael Yates,wcampbell@example.net,2025-02-05,Electronics,1484.58,1,1484.58,On-way,Lake Barry
df33b44d-d8a8-449a-afac-49918c7a0734,Tiffany Nixon,nsmith@example.com,2025-05-10,Grocery,37.39,2,74.78,On-way,South Ashley
922fed6d-d7a0-495b-96e3-9003f34d6b3f,Katrina Hoffman,elizabeth09@example.com,2025-04-24,Grocery,77.35,1,77.35,Delivered,Richardsonview
6d26d134-29c9-4f18-bbc1-748e33781e06,Mrs. Cassandra Wagner,edavis@example.net,2025-09-18,Electronics,283.76,2,567.52,Delivered,Michaelborough
a039c13a-5c18-4369-b576-1ae7ddfe2405,James Beltran,singhjennifer@example.org,2025-07-04,Decorative,466.77,1,466.77,Cancelled,Randyland
90976532-5a10-4f50-82eb-f3e56d7898f6,Nicole Hurley,anthonyedwards@example.org,2025-08-04,Clothing,73.82,5,369.09999999999997,Cancelled,Port Willie
961970db-7d81-4c74-89a3-5e69762fca40,Jeffrey Alexander,courtney09@example.com,2025-11-09,Electronics,577.18,5,2885.8999999999996,On-way,Riverachester
f49d662a-0115-46f6-9cb2-7a72e2cef567,Thomas Stanley,shanepena@example.org,2025-10-28,Clothing,93.5,3,280.5,On-way,Williamsside
a366768e-3cd9-47f1-9f1c-410a92255808,Heather Jones,david78@example.com,2025-06-27,Electronics,1004.04,3,3012.12,Delivered,South Melody
308203c9-caab-4dc3-820b-74c132627aef,Gabriel Miller,brandonaguilar@example.com,2025-11-24,Decorative,429.29,2,858.58,On-way,North Davidbury
4049cae3-1539-4029-bdec-971c4abdac03,Terrance Montoya,grossbryan@example.com,2025-05-27,Clothing,116.6,4,466.4,Cancelled,Priscillaburgh
7ea908bc-5706-43ca-ad66-860664606017,Wanda Brewer,jessicafowler@example.com,2026-02-04,Decorative,30.63,4,122.52,On-way,Craigland
e33aa207-f5d0-425b-b18f-86ef2b3c60a0,Martha Sanchez,uramsey@example.org,2025-06-16,Clothing,124.64,1,124.64,Cancelled,New Leslie
fc6fc79a-8485-40b5-8718-1a304808758b,Jennifer Smith,knightpatricia@example.org,2025-11-06,Electronics,408.13,4,1632.52,Delivered,Jamesside
eab75b36-bf15-42b4-a12c-8e01a9ef5708,Vanessa Thomas,annkaiser@example.net,2025-09-05,Electronics,379.53,3,1138.59,Returned,South Jesse
c460b987-cf9f-4275-832f-f73806fe778d,Randall Holden,mark76@example.net,2025-03-18,Decorative,352.94,2,705.88,On-way,West Sarahmouth
2bb231bb-4e0b-4969-b7e2-44e4c8571c74,Daniel Townsend,gravesdavid@example.net,2025-04-30,Electronics,1240.78,2,2481.56,Cancelled,East Jamieshire
6e9abe60-ec27-4077-b49d-f4146dd66028,Amy Beck,tracyhood@example.net,2025-06-13,Clothing,241.64,5,1208.1999999999998,Returned,Andrewview
1e9520a6-90c4-46f0-932c-36c0d931d8ff,Jessica Bautista,michaelbarber@example.org,2025-12-06,Decorative,145.55,2,291.1,Returned,Lorrainefurt
05b7edcb-2b48-4a38-bb4e-c49b064b9e32,Joshua Tucker,donnafloyd@example.com,2025-03-17,Grocery,59.3,5,296.5,On-way,West Davidhaven
397c2603-dd18-4a69-a598-2a37d69e8664,Heather Bryant,fflores@example.org,2025-11-09,Electronics,718.43,4,2873.72,On-way,East Kelseyburgh
01d68dbe-90c5-49ad-8c2b-f1886118cb5a,Alyssa Mason,qthompson@example.net,2025-12-19,Grocery,14.97,4,59.88,Returned,Nathanielfurt
d51143a9-de13-435b-bfda-97bf2e4d7add,Michelle Moore,ybell@example.com,2025-08-30,Clothing,75.19,5,375.95,Cancelled,West Mariah
ac7adb4a-7284-47c4-a308-e65f56732cfb,Darrell Bradshaw,smithmorgan@example.org,2025-02-25,Electronics,1779.38,1,1779.38,On-way,Tanyamouth
05b30936-55dd-404d-a697-c69726daff85,Joseph Sanders,wkeller@example.net,2025-06-30,Grocery,69.5,4,278.0,Cancelled,Ramirezville
81cda9cd-08d8-42f1-b446-11309381902e,Victoria Adams,hughesjulian@example.net,2025-02-16,Grocery,70.26,5,351.3,Cancelled,Andrewville
72b002cf-c7a5-4c82-a40c-6ba85e35acb5,Shane Calhoun,joseallison@example.net,2025-05-07,Grocery,47.36,5,236.8,Delivered,Lake Maryburgh
2aacfb41-b46b-48b8-86a3-c4a52fe0c21f,Cheryl Gray,heather38@example.com,2025-03-27,Grocery,46.02,1,46.02,Returned,Port Shawnfort
c8dfd812-c266-49e4-abb7-11ccece7c5b9,Robert Anderson,emiller@example.com,2025-11-18,Grocery,73.48,2,146.96,Cancelled,Port Seanton
b6f67dc4-1b65-48d2-ac14-49c6872afeda,Patricia Smith,mario35@example.com,2025-04-11,Electronics,963.51,3,2890.5299999999997,Delivered,Snyderstad
26517861-cd3a-41ce-bb07-ec37edf98f4c,Billy Shepherd,lopezsarah@example.org,2025-03-19,Electronics,848.65,4,3394.6,Delivered,Boydmouth
831de69a-4c12-455b-aaa6-60b29fdc330c,Katrina Shepard,stevenanderson@example.com,2025-03-15,Decorative,590.27,4,2361.08,On-way,Timothymouth
157514ea-6835-4ca7-87cb-9f804b719975,Deborah Coleman,elizabeth44@example.org,2025-12-10,Clothing,141.46,1,141.46,Delivered,Leroyview
bfb109c7-77a5-4e96-880c-13282507088f,Emily Parsons,ronaldfreeman@example.net,2025-08-13,Clothing,140.3,2,280.6,Delivered,Bowersbury
98206f30-14de-4e37-9295-47d18b1b8678,Kayla Shea,jonathandorsey@example.com,2025-05-09,Grocery,68.49,2,136.98,Returned,Greenburgh
257d55d8-2500-4f95-a8ad-adb2ef96a099,Patrick Murphy,daltonleach@example.com,2025-05-20,Electronics,1349.48,1,1349.48,Returned,East John
a3d54b95-24b4-46d9-9a44-e3c27a68b263,Kevin Cole,carrieball@example.net,2025-04-17,Clothing,66.14,5,330.7,On-way,East Karen
27e26fb0-6125-41f7-96b5-7ae67229966d,Willie Patterson,david35@example.com,2025-04-25,Electronics,148.49,2,296.98,On-way,Lake Lauren
a492b755-cc9c-45f0-b825-6c9874ee942d,Gregory Williams,jameshunter@example.net,2026-01-08,Decorative,319.94,4,1279.76,Delivered,New Traceyport
7734f2fb-9388-4940-a1f8-a976f9b385bf,Troy Case,guerrajoel@example.org,2025-12-27,Clothing,93.27,5,466.34999999999997,Delivered,Braunview
d8cab1ce-aa55-435c-a79f-860b9f1a804b,Alexis Adams,sandra45@example.net,2025-10-04,Clothing,96.16,1,96.16,Returned,Robinton
55167fe9-6f37-42f4-aca3-edd250e7ca99,Keith Thomas,wheelerroberto@example.org,2025-12-10,Electronics,630.05,1,630.05,Cancelled,North Ryan
5470d9af-62ed-4052-aea7-576bd9dcc87e,Crystal Woodward,josephbenton@example.net,2025-02-14,Grocery,31.66,2,63.32,Delivered,Alexamouth
fe53aa11-9fbb-4b2b-b203-f48addfeec44,Linda Garrett,loribrown@example.com,2025-03-11,Decorative,946.26,4,3785.04,On-way,Lake Robert
90f47c2f-fcbb-46f9-8c87-5b032dacf955,Martin Jones,heather02@example.org,2025-09-02,Electronics,53.89,5,269.45,Returned,Debbiestad
08ae09d5-e717-43a0-afc4-13c7b38b747f,Elizabeth Rich,julia96@example.org,2025-03-24,Electronics,1300.27,2,2600.54,Delivered,Vincentbury
